ds,s,d
2021-08-07 21:39:00 UTC,94,12
2021-08-07 21:40:00 UTC,76.5,12
2021-08-07 21:41:00 UTC,57,11.5
2021-08-07 21:42:00 UTC,66.714285714285708,16.285714285714285
2021-08-07 21:43:00 UTC,92,15.333333333333334
2021-08-07 21:44:00 UTC,61.874999999999993,16
2021-08-07 21:45:00 UTC,105,14
2021-08-07 21:46:00 UTC,88.5,13.25
2021-08-07 21:47:00 UTC,80.285714285714278,18.285714285714285
2021-08-07 21:48:00 UTC,101.62500000000001,18
2021-08-07 21:49:00 UTC,109,13
2021-08-07 21:50:00 UTC,81.166666666666671,11.999999999999998
2021-08-07 21:51:00 UTC,59.75,10
2021-08-07 21:52:00 UTC,72.8,11.8
2021-08-07 21:53:00 UTC,114,13
2021-08-07 21:54:00 UTC,92.857142857142861,13.857142857142859
2021-08-07 21:55:00 UTC,85.666666666666671,16
2021-08-07 21:56:00 UTC,82,15.399999999999999
2021-08-07 21:57:00 UTC,120,9
2021-08-07 21:58:00 UTC,78.857142857142861,10.571428571428571
2021-08-07 21:59:00 UTC,87.333333333333329,18.333333333333332
2021-08-07 22:00:00 UTC,68.5,14
2021-08-07 22:01:00 UTC,45.6,14.2
2021-08-07 22:02:00 UTC,72.4,12.6
2021-08-07 22:03:00 UTC,93.5,10.5
2021-08-07 22:04:00 UTC,78.6,10
2021-08-07 22:05:00 UTC,80.25,8.25
2021-08-07 22:06:00 UTC,78.333333333333329,5.166666666666667
2021-08-07 22:07:00 UTC,103,4
2021-08-07 22:08:00 UTC,78,5.833333333333333
2021-08-07 22:09:00 UTC,107,7
2021-08-07 22:10:00 UTC,94.666666666666657,12
2021-08-07 22:11:00 UTC,111.5,11.5
2021-08-07 22:12:00 UTC,89.333333333333329,10.888888888888889
2021-08-07 22:13:00 UTC,36,12
2021-08-07 22:14:00 UTC,105,14
2021-08-07 22:15:00 UTC,46.5,19.5
2021-08-07 22:16:00 UTC,90.285714285714292,16.714285714285712
2021-08-07 22:17:00 UTC,71.5,15
2021-08-07 22:18:00 UTC,85.5,12.5
2021-08-07 22:19:00 UTC,66.666666666666671,10.333333333333334
2021-08-07 22:20:00 UTC,98,13
2021-08-07 22:21:00 UTC,62,18
2021-08-07 22:22:00 UTC,90.25,14.75
2021-08-07 22:23:00 UTC,111.5,20.5
2021-08-07 22:24:00 UTC,96.5,20.25
2021-08-07 22:25:00 UTC,54.75,13.75
2021-08-07 22:26:00 UTC,72.2,10.6
2021-08-07 22:27:00 UTC,95,13
2021-08-07 22:28:00 UTC,63.8,11.6
2021-08-07 22:29:00 UTC,91.666666666666671,12.666666666666666
2021-08-07 22:30:00 UTC,74.4,8.8
2021-08-07 22:31:00 UTC,100,8
2021-08-07 22:32:00 UTC,97.666666666666671,4.666666666666667
2021-08-07 22:33:00 UTC,74.666666666666671,9
2021-08-07 22:34:00 UTC,93,9.25
2021-08-07 22:35:00 UTC,76,7
2021-08-07 22:36:00 UTC,79.5,6.666666666666667
2021-08-07 22:37:00 UTC,69.5,8
2021-08-07 22:38:00 UTC,76.25,12.5
2021-08-07 22:39:00 UTC,51.5,10
2021-08-07 22:40:00 UTC,78,7.3333333333333339
2021-08-07 22:42:00 UTC,78.5,10.5
2021-08-07 22:43:00 UTC,63.333333333333336,11.333333333333334
2021-08-07 22:44:00 UTC,83.666666666666671,9.6666666666666661
2021-08-07 22:45:00 UTC,71.333333333333329,8
2021-08-07 22:46:00 UTC,72.333333333333329,6.333333333333333
2021-08-07 22:47:00 UTC,71.25,3.5
2021-08-07 22:48:00 UTC,77.666666666666671,8
2021-08-07 22:49:00 UTC,53.666666666666664,9
2021-08-07 22:50:00 UTC,67.4,6.2
2021-08-07 22:51:00 UTC,47.875,5.25
2021-08-07 22:52:00 UTC,58.666666666666671,6.3333333333333339
2021-08-07 22:53:00 UTC,44,7
2021-08-07 22:54:00 UTC,79.333333333333329,9.3333333333333339
2021-08-07 22:55:00 UTC,49.333333333333336,8
2021-08-07 22:56:00 UTC,56.333333333333329,7.666666666666667
2021-08-07 22:57:00 UTC,43.333333333333336,11
2021-08-07 22:58:00 UTC,62,8.5
2021-08-07 22:59:00 UTC,71,10
2021-08-07 23:00:00 UTC,54.5,12.5
2021-08-07 23:01:00 UTC,41,11
2021-08-07 23:02:00 UTC,43.5,8
2021-08-07 23:03:00 UTC,24,6
2021-08-07 23:04:00 UTC,62.857142857142861,7.4285714285714288
2021-08-07 23:05:00 UTC,44.333333333333336,5.333333333333333
2021-08-07 23:06:00 UTC,41,6.333333333333333
2021-08-07 23:07:00 UTC,29,7.75
2021-08-07 23:08:00 UTC,44.2,4.2
2021-08-07 23:09:00 UTC,28.777777777777779,7.7777777777777777
2021-08-07 23:10:00 UTC,39.333333333333336,9
2021-08-07 23:11:00 UTC,16.333333333333332,10.666666666666666
2021-08-07 23:12:00 UTC,36,8.25
2021-08-07 23:13:00 UTC,24.5,7.25
2021-08-07 23:14:00 UTC,35.8,7.6
2021-08-07 23:16:00 UTC,41,6.5
2021-08-07 23:17:00 UTC,17,4
2021-08-07 23:18:00 UTC,42.2,6.8
2021-08-07 23:19:00 UTC,42,6
2021-08-07 23:20:00 UTC,36,4.5
2021-08-07 23:21:00 UTC,16,7
2021-08-07 23:22:00 UTC,44.5,3
2021-08-07 23:24:00 UTC,40.666666666666664,4
2021-08-07 23:25:00 UTC,41,8.3333333333333339
2021-08-07 23:26:00 UTC,50.5,10.5
2021-08-07 23:28:00 UTC,39.2,6.4
2021-08-07 23:29:00 UTC,47,4
2021-08-07 23:30:00 UTC,41,4
2021-08-07 23:31:00 UTC,26.5,4.5
2021-08-07 23:32:00 UTC,28.25,4.5
2021-08-07 23:34:00 UTC,35,2
2021-08-07 23:36:00 UTC,31.5,5
2021-08-07 23:37:00 UTC,14,3
2021-08-07 23:38:00 UTC,30.5,3.5
2021-08-07 23:40:00 UTC,22.666666666666668,2.3333333333333335
2021-08-07 23:41:00 UTC,16,2
2021-08-07 23:42:00 UTC,24.666666666666668,1
2021-08-07 23:43:00 UTC,18.5,0.5
2021-08-07 23:44:00 UTC,31,2
2021-08-07 23:45:00 UTC,32,5
2021-08-07 23:46:00 UTC,28.333333333333332,3.3333333333333335
2021-08-07 23:48:00 UTC,27.75,2.75
2021-08-07 23:50:00 UTC,25.5,0
2021-08-07 23:51:00 UTC,25,2
2021-08-07 23:52:00 UTC,29.333333333333332,3
2021-08-07 23:53:00 UTC,25,3
2021-08-07 23:54:00 UTC,21.428571428571427,3.4285714285714284
2021-08-07 23:55:00 UTC,31,3
2021-08-07 23:56:00 UTC,22,3.5714285714285716
2021-08-07 23:57:00 UTC,22,3
2021-08-07 23:58:00 UTC,17.8,4.6
2021-08-07 23:59:00 UTC,13,3
2021-08-08 00:00:00 UTC,15.833333333333332,4.166666666666667
2021-08-08 00:01:00 UTC,18,4
2021-08-08 00:02:00 UTC,15.166666666666668,3
2021-08-08 00:03:00 UTC,20,5
2021-08-08 00:04:00 UTC,18.25,3
2021-08-08 00:06:00 UTC,18.5,2
2021-08-08 00:08:00 UTC,21,2
2021-08-08 00:10:00 UTC,20.5,2.5
2021-08-08 00:12:00 UTC,22,2
2021-08-08 00:14:00 UTC,20.5,2
2021-08-08 00:16:00 UTC,18.5,2
2021-08-08 00:17:00 UTC,14,3
2021-08-08 00:18:00 UTC,15.5,1.5
2021-08-08 00:20:00 UTC,14.5,1.5
2021-08-08 00:22:00 UTC,15,2
2021-08-08 00:24:00 UTC,12,3
2021-08-08 00:26:00 UTC,11,1.5
2021-08-08 00:27:00 UTC,10,1
2021-08-08 00:28:00 UTC,9,3
2021-08-08 00:30:00 UTC,12,3
2021-08-08 00:32:00 UTC,10,1.5
2021-08-08 00:34:00 UTC,10,1.5
2021-08-08 00:35:00 UTC,4,1
2021-08-08 00:36:00 UTC,10,3
2021-08-08 00:38:00 UTC,12.5,1.5
2021-08-08 00:40:00 UTC,12.5,3
2021-08-08 00:42:00 UTC,11.5,0
2021-08-08 00:43:00 UTC,5,0
2021-08-08 00:44:00 UTC,12.5,0.5
2021-08-08 00:46:00 UTC,11.5,1
2021-08-08 00:48:00 UTC,8.6666666666666661,0.66666666666666663
2021-08-08 00:50:00 UTC,14,0
2021-08-08 00:52:00 UTC,11.666666666666666,0
2021-08-08 00:54:00 UTC,11.333333333333334,0.66666666666666663
2021-08-08 00:56:00 UTC,10.5,0
2021-08-08 00:57:00 UTC,7,0
2021-08-08 00:58:00 UTC,12,0
2021-08-08 01:00:00 UTC,11,1.5
2021-08-08 01:02:00 UTC,10,0
2021-08-08 01:04:00 UTC,12,0.5
2021-08-08 01:06:00 UTC,12,0
2021-08-08 01:08:00 UTC,12.5,0.5
2021-08-08 01:10:00 UTC,11.5,0
2021-08-08 01:12:00 UTC,11.5,0
2021-08-08 01:14:00 UTC,9,0
2021-08-08 01:16:00 UTC,10,1.5
2021-08-08 01:18:00 UTC,10,0.5
2021-08-08 01:20:00 UTC,11.5,1
2021-08-08 01:22:00 UTC,8.5,0
2021-08-08 01:24:00 UTC,9.5,0
2021-08-08 01:26:00 UTC,8,1
2021-08-08 01:28:00 UTC,7.5,1
2021-08-08 01:30:00 UTC,9,1.5
2021-08-08 01:32:00 UTC,7.5,0.5
2021-08-08 01:34:00 UTC,10.5,0
2021-08-08 01:36:00 UTC,11.5,1
2021-08-08 01:38:00 UTC,8.5,0.5
2021-08-08 01:40:00 UTC,6.666666666666667,0
2021-08-08 01:42:00 UTC,7,1
2021-08-08 01:44:00 UTC,7,1
2021-08-08 01:46:00 UTC,5.5,1.25
2021-08-08 01:48:00 UTC,4.75,1
2021-08-08 01:50:00 UTC,5.5,1
2021-08-08 01:52:00 UTC,4.333333333333333,1.3333333333333333
2021-08-08 01:54:00 UTC,4.333333333333333,1
2021-08-08 01:56:00 UTC,6.333333333333333,1
2021-08-08 01:58:00 UTC,7,1.3333333333333333
2021-08-08 02:00:00 UTC,4,1
2021-08-08 02:02:00 UTC,4.666666666666667,2.6666666666666665
2021-08-08 02:04:00 UTC,4.666666666666667,2
2021-08-08 02:06:00 UTC,6,4.5
2021-08-08 02:08:00 UTC,4.5,2
2021-08-08 02:10:00 UTC,4,6
2021-08-08 02:12:00 UTC,4,5
2021-08-08 02:14:00 UTC,5.5,2.5
2021-08-08 02:16:00 UTC,5,2
2021-08-08 02:18:00 UTC,3.5,2
2021-08-08 02:20:00 UTC,3.5,2
2021-08-08 02:22:00 UTC,6.5,1
2021-08-08 02:24:00 UTC,7,1
2021-08-08 02:26:00 UTC,6,1
2021-08-08 02:28:00 UTC,4,1
2021-08-08 02:30:00 UTC,5,1
2021-08-08 02:32:00 UTC,4,1
2021-08-08 02:34:00 UTC,4.5,2
2021-08-08 02:36:00 UTC,3.5,1.5
2021-08-08 02:38:00 UTC,5,1
2021-08-08 02:40:00 UTC,5.5,0
2021-08-08 02:42:00 UTC,6,0
2021-08-08 02:44:00 UTC,5.666666666666667,0
2021-08-08 02:46:00 UTC,5.5,0
2021-08-08 02:48:00 UTC,6.5,0
2021-08-08 02:50:00 UTC,6.5,1
2021-08-08 02:52:00 UTC,5,0
2021-08-08 02:54:00 UTC,5,0
2021-08-08 02:56:00 UTC,6,0
2021-08-08 02:58:00 UTC,5.5,0
2021-08-08 03:00:00 UTC,6,0
2021-08-08 03:02:00 UTC,5,0
2021-08-08 03:04:00 UTC,5,0
2021-08-08 03:06:00 UTC,4,0
2021-08-08 03:08:00 UTC,4,0
2021-08-08 03:10:00 UTC,6,0
2021-08-08 03:12:00 UTC,6,0
2021-08-08 03:14:00 UTC,6,0
2021-08-08 03:16:00 UTC,4,0.5
2021-08-08 03:18:00 UTC,4,0
2021-08-08 03:20:00 UTC,3,0
2021-08-08 03:22:00 UTC,3,0
2021-08-08 03:24:00 UTC,3,0
2021-08-08 03:26:00 UTC,2.6666666666666665,0
2021-08-08 03:28:00 UTC,2,0
2021-08-08 03:30:00 UTC,2,0.5
2021-08-08 03:32:00 UTC,1,0
2021-08-08 03:34:00 UTC,1,0.5
2021-08-08 03:36:00 UTC,1,0.5
2021-08-08 03:38:00 UTC,1,1
2021-08-08 03:40:00 UTC,1,0.5
2021-08-08 03:42:00 UTC,0,1
2021-08-08 03:44:00 UTC,0,2
2021-08-08 03:46:00 UTC,0.5,2
2021-08-08 03:48:00 UTC,1.5,2
2021-08-08 03:50:00 UTC,2.5,2
2021-08-08 03:52:00 UTC,2.5,2
2021-08-08 03:54:00 UTC,1,1.5
2021-08-08 03:56:00 UTC,1,2.5
2021-08-08 03:58:00 UTC,1,1.5
2021-08-08 04:00:00 UTC,2,1.5
2021-08-08 04:02:00 UTC,2,1
2021-08-08 04:04:00 UTC,1.5,1
2021-08-08 04:06:00 UTC,2,1
2021-08-08 04:08:00 UTC,1,1.5
2021-08-08 04:10:00 UTC,1,2
2021-08-08 04:12:00 UTC,1,2
2021-08-08 04:14:00 UTC,1,1
2021-08-08 04:16:00 UTC,1,2
2021-08-08 04:18:00 UTC,2,2
2021-08-08 04:20:00 UTC,2,2
2021-08-08 04:22:00 UTC,2,2
2021-08-08 04:24:00 UTC,2,2
2021-08-08 04:26:00 UTC,2,2
2021-08-08 04:28:00 UTC,2,0
2021-08-08 04:30:00 UTC,3,1.5
2021-08-08 04:32:00 UTC,2.5,1
2021-08-08 04:34:00 UTC,2.5,0
2021-08-08 04:36:00 UTC,2.5,1
2021-08-08 04:38:00 UTC,2.5,1
2021-08-08 04:40:00 UTC,2,0
2021-08-08 04:42:00 UTC,2,0
2021-08-08 04:44:00 UTC,2,0
2021-08-08 04:46:00 UTC,2.5,0
2021-08-08 04:48:00 UTC,3.5,0
2021-08-08 04:50:00 UTC,3.5,0
2021-08-08 04:52:00 UTC,4.5,0.5
2021-08-08 04:54:00 UTC,4.5,0
2021-08-08 04:55:00 UTC,3,0
2021-08-08 04:56:00 UTC,4,0
2021-08-08 04:58:00 UTC,4.5,0
2021-08-08 05:00:00 UTC,4.5,0
2021-08-08 05:02:00 UTC,3.5,0
2021-08-08 05:04:00 UTC,3,1.5
2021-08-08 05:06:00 UTC,2.5,0
2021-08-08 05:08:00 UTC,2,0
2021-08-08 05:10:00 UTC,4,0.5
2021-08-08 05:12:00 UTC,3.5,0
2021-08-08 05:14:00 UTC,4,0.5
2021-08-08 05:16:00 UTC,3.5,0
2021-08-08 05:18:00 UTC,3.5,0.5
2021-08-08 05:20:00 UTC,4,0
2021-08-08 05:22:00 UTC,3,0
2021-08-08 05:24:00 UTC,3,0
2021-08-08 05:26:00 UTC,2,0
2021-08-08 05:28:00 UTC,2,0
2021-08-08 05:30:00 UTC,3.5,0
2021-08-08 05:32:00 UTC,7,0
2021-08-08 05:34:00 UTC,6,0.5
2021-08-08 05:36:00 UTC,6,0
2021-08-08 05:38:00 UTC,5.5,0
2021-08-08 05:40:00 UTC,5.5,0
2021-08-08 05:42:00 UTC,5.5,0.5
2021-08-08 05:44:00 UTC,4.5,0.5
2021-08-08 05:46:00 UTC,5.5,1
2021-08-08 05:48:00 UTC,7,0.5
2021-08-08 05:50:00 UTC,8,0
2021-08-08 05:52:00 UTC,9,0
2021-08-08 05:54:00 UTC,8.5,0
2021-08-08 05:56:00 UTC,8.5,0.5
2021-08-08 05:58:00 UTC,9,0
2021-08-08 06:00:00 UTC,10,1
2021-08-08 06:02:00 UTC,10,0
2021-08-08 06:04:00 UTC,11,1
2021-08-08 06:05:00 UTC,9,0
2021-08-08 06:06:00 UTC,10.5,1
2021-08-08 06:08:00 UTC,14,0
2021-08-08 06:10:00 UTC,16,0.5
2021-08-08 06:12:00 UTC,16,0
2021-08-08 06:14:00 UTC,21,0.5
2021-08-08 06:16:00 UTC,20,0
2021-08-08 06:18:00 UTC,20.5,0
2021-08-08 06:20:00 UTC,22,1
2021-08-08 06:22:00 UTC,25,1
2021-08-08 06:24:00 UTC,27,0
2021-08-08 06:26:00 UTC,27,1
2021-08-08 06:28:00 UTC,29,1
2021-08-08 06:30:00 UTC,32.5,2
2021-08-08 06:32:00 UTC,35,3
2021-08-08 06:34:00 UTC,35.5,2
2021-08-08 06:36:00 UTC,40,2
2021-08-08 06:38:00 UTC,41.5,2
2021-08-08 06:40:00 UTC,45,3
2021-08-08 06:42:00 UTC,45.5,2
2021-08-08 06:43:00 UTC,50,3
2021-08-08 06:44:00 UTC,46,4
2021-08-08 06:46:00 UTC,44.5,1.5
2021-08-08 06:48:00 UTC,51.5,1.5
2021-08-08 06:49:00 UTC,50,2
2021-08-08 06:50:00 UTC,26.3,0.94999999999999984
2021-08-08 06:51:00 UTC,20,1
2021-08-08 06:52:00 UTC,56,1.3333333333333333
2021-08-08 06:54:00 UTC,62,0
2021-08-08 06:56:00 UTC,60.5,1
2021-08-08 06:58:00 UTC,64,0
2021-08-08 07:00:00 UTC,70.5,0
2021-08-08 07:02:00 UTC,71,0
2021-08-08 07:04:00 UTC,74.5,0
2021-08-08 07:06:00 UTC,76.5,2
2021-08-08 07:08:00 UTC,78,4.5
2021-08-08 07:10:00 UTC,76.5,4
2021-08-08 07:12:00 UTC,57,2
2021-08-08 07:14:00 UTC,57,3.333333333333333
2021-08-08 07:16:00 UTC,73,4.5
2021-08-08 07:18:00 UTC,76.5,3.5
2021-08-08 07:20:00 UTC,59.666666666666664,5
2021-08-08 07:22:00 UTC,81.333333333333329,3
2021-08-08 07:24:00 UTC,76.75,2
2021-08-08 07:26:00 UTC,76.2,6.4
2021-08-08 07:27:00 UTC,78,5
2021-08-08 07:28:00 UTC,84,9
2021-08-08 07:30:00 UTC,75.333333333333329,8
2021-08-08 07:31:00 UTC,33,6
2021-08-08 07:32:00 UTC,90.5,4.5
2021-08-08 07:33:00 UTC,64.5,7.5
2021-08-08 07:34:00 UTC,61.6,3
2021-08-08 07:36:00 UTC,102,4.666666666666667
2021-08-08 07:38:00 UTC,103,3.5
2021-08-08 07:39:00 UTC,51,5
2021-08-08 07:40:00 UTC,111,4
2021-08-08 07:41:00 UTC,85.666666666666671,5
2021-08-08 07:42:00 UTC,98.666666666666671,7
2021-08-08 07:43:00 UTC,37,7
2021-08-08 07:44:00 UTC,117,6
2021-08-08 07:45:00 UTC,125,7
2021-08-08 07:46:00 UTC,123.5,8.5
2021-08-08 07:47:00 UTC,62.666666666666664,6
2021-08-08 07:48:00 UTC,95,3.75
2021-08-08 07:49:00 UTC,128,2
2021-08-08 07:50:00 UTC,125.5,5.5
2021-08-08 07:51:00 UTC,129,5
2021-08-08 07:52:00 UTC,126.5,6
2021-08-08 07:54:00 UTC,106.5,5.25
2021-08-08 07:56:00 UTC,122,6
2021-08-08 07:58:00 UTC,89,3.5
2021-08-08 07:59:00 UTC,90.5,5.5
2021-08-08 08:00:00 UTC,130.16666666666666,5.166666666666667
2021-08-08 08:01:00 UTC,132,5
2021-08-08 08:02:00 UTC,131.5,7
2021-08-08 08:03:00 UTC,95.5,5.75
2021-08-08 08:04:00 UTC,106.66666666666666,8
2021-08-08 08:05:00 UTC,98.666666666666671,8
2021-08-08 08:06:00 UTC,117.4,7.4
2021-08-08 08:07:00 UTC,118,6
2021-08-08 08:08:00 UTC,106.83333333333333,5.6666666666666661
2021-08-08 08:10:00 UTC,136.66666666666666,6.666666666666667
2021-08-08 08:12:00 UTC,103.6,7.8
2021-08-08 08:14:00 UTC,136.66666666666666,5.666666666666667
2021-08-08 08:15:00 UTC,100.5,3.25
2021-08-08 08:16:00 UTC,139.66666666666666,5.666666666666667
2021-08-08 08:18:00 UTC,137.5,5.5
2021-08-08 08:19:00 UTC,58,7
2021-08-08 08:20:00 UTC,146.66666666666666,8.6666666666666661
2021-08-08 08:22:00 UTC,149,6.666666666666667
2021-08-08 08:23:00 UTC,97.5,7
2021-08-08 08:24:00 UTC,151.5,7
2021-08-08 08:25:00 UTC,53,8
2021-08-08 08:26:00 UTC,125.66666666666666,9.6666666666666661
2021-08-08 08:27:00 UTC,152,4
2021-08-08 08:28:00 UTC,122.25,7
2021-08-08 08:29:00 UTC,111,5.5
2021-08-08 08:30:00 UTC,139.8,7.6
2021-08-08 08:31:00 UTC,160,7
2021-08-08 08:32:00 UTC,150.33333333333334,4.666666666666667
2021-08-08 08:33:00 UTC,122.4,6
2021-08-08 08:34:00 UTC,156.33333333333334,4.666666666666667
2021-08-08 08:35:00 UTC,125.33333333333333,4.166666666666667
2021-08-08 08:36:00 UTC,136.5,6.5
2021-08-08 08:37:00 UTC,55,5
2021-08-08 08:38:00 UTC,125,4.333333333333333
2021-08-08 08:39:00 UTC,164,3
2021-08-08 08:40:00 UTC,164.25,2.5
2021-08-08 08:41:00 UTC,169,2
2021-08-08 08:42:00 UTC,121.28571428571429,3.1428571428571432
2021-08-08 08:43:00 UTC,119.5,3
2021-08-08 08:44:00 UTC,145.66666666666666,5.666666666666667
2021-08-08 08:45:00 UTC,105.5,5.5
2021-08-08 08:46:00 UTC,132.4,6.8
2021-08-08 08:47:00 UTC,123.75,10
2021-08-08 08:48:00 UTC,136.33333333333334,10
2021-08-08 08:49:00 UTC,145.2,8.8
2021-08-08 08:50:00 UTC,128.4,10
2021-08-08 08:51:00 UTC,134.5,9
2021-08-08 08:52:00 UTC,137,8.3333333333333339
2021-08-08 08:53:00 UTC,121.5,8
2021-08-08 08:54:00 UTC,164.4,9.4
2021-08-08 08:55:00 UTC,137.75,11.5
2021-08-08 08:56:00 UTC,146.4,7
2021-08-08 08:57:00 UTC,102,11
2021-08-08 08:58:00 UTC,151.25,10
2021-08-08 08:59:00 UTC,128.5,9.5
2021-08-08 09:00:00 UTC,151.75,8.25
2021-08-08 09:01:00 UTC,146.5,5.5
2021-08-08 09:02:00 UTC,148.8,8.6
2021-08-08 09:03:00 UTC,147.4,7.8
2021-08-08 09:04:00 UTC,170.2,5.4
2021-08-08 09:05:00 UTC,164.33333333333334,9.6666666666666661
2021-08-08 09:06:00 UTC,141.12499999999997,12.375
2021-08-08 09:07:00 UTC,107.16666666666666,14.833333333333332
2021-08-08 09:08:00 UTC,144.71428571428572,10.142857142857144
2021-08-08 09:09:00 UTC,136.79999999999998,20.599999999999998
2021-08-08 09:10:00 UTC,137.6,15.4
2021-08-08 09:11:00 UTC,98.333333333333329,10.666666666666666
2021-08-08 09:12:00 UTC,140.71428571428569,14.285714285714286
2021-08-08 09:13:00 UTC,111.5,14.5
2021-08-08 09:14:00 UTC,134.75,17.5
2021-08-08 09:15:00 UTC,112,18.333333333333332
2021-08-08 09:16:00 UTC,136.66666666666669,23.666666666666668
2021-08-08 09:17:00 UTC,119.5,20
2021-08-08 09:18:00 UTC,176.66666666666666,19.333333333333332
2021-08-08 09:19:00 UTC,112.2,13.4
2021-08-08 09:20:00 UTC,167.5,10.5
2021-08-08 09:21:00 UTC,160.33333333333334,11
2021-08-08 09:22:00 UTC,171.28571428571428,11.857142857142856
2021-08-08 09:23:00 UTC,167,14.166666666666668
2021-08-08 09:24:00 UTC,153.33333333333334,11
2021-08-08 09:25:00 UTC,63.5,7.5
2021-08-08 09:26:00 UTC,151.875,10.125
2021-08-08 09:27:00 UTC,132.75,8.75
2021-08-08 09:28:00 UTC,152.25,9
2021-08-08 09:29:00 UTC,178,4
2021-08-08 09:30:00 UTC,186.60000000000002,10
2021-08-08 09:31:00 UTC,157.2,9.6
2021-08-08 09:32:00 UTC,136.28571428571428,8.4285714285714288
2021-08-08 09:33:00 UTC,141.5,7.5
2021-08-08 09:34:00 UTC,186.5,5.5
2021-08-08 09:35:00 UTC,60.5,6.5
2021-08-08 09:36:00 UTC,175.2,7
2021-08-08 09:37:00 UTC,194.5,12.5
2021-08-08 09:38:00 UTC,163,9.75
2021-08-08 09:39:00 UTC,131.5,9.5
2021-08-08 09:40:00 UTC,122.36363636363636,13.181818181818182
2021-08-08 09:41:00 UTC,198,11
2021-08-08 09:42:00 UTC,160,12.142857142857142
2021-08-08 09:43:00 UTC,183.33333333333334,13.333333333333334
2021-08-08 09:44:00 UTC,136.6,16.2
2021-08-08 09:45:00 UTC,148.33333333333334,13.666666666666666
2021-08-08 09:46:00 UTC,168,13.75
2021-08-08 09:47:00 UTC,122,20
2021-08-08 09:48:00 UTC,193.5,11
2021-08-08 09:49:00 UTC,168.4,14.4
2021-08-08 09:50:00 UTC,189.4,18
2021-08-08 09:51:00 UTC,150.66666666666666,17.333333333333332
2021-08-08 09:52:00 UTC,157.6,15.8
2021-08-08 09:53:00 UTC,110.5,16.25
2021-08-08 09:54:00 UTC,183.16666666666666,15.166666666666666
2021-08-08 09:55:00 UTC,107.75,17.5
2021-08-08 09:56:00 UTC,158,14.25
2021-08-08 09:57:00 UTC,89,15.666666666666666
2021-08-08 09:58:00 UTC,206.33333333333331,13.666666666666668
2021-08-08 09:59:00 UTC,131,20.8
2021-08-08 10:00:00 UTC,209.75,13.75
2021-08-08 10:01:00 UTC,103,8
2021-08-08 10:02:00 UTC,167.75,10
2021-08-08 10:03:00 UTC,156,15.363636363636363
2021-08-08 10:04:00 UTC,191,9.4
2021-08-08 10:05:00 UTC,148.6,14
2021-08-08 10:06:00 UTC,166.6,11
2021-08-08 10:07:00 UTC,86.5,16.5
2021-08-08 10:08:00 UTC,156.33333333333334,12.333333333333334
2021-08-08 10:09:00 UTC,158.85714285714286,13.428571428571429
2021-08-08 10:10:00 UTC,193.2,15.2
2021-08-08 10:11:00 UTC,189.33333333333334,10
2021-08-08 10:12:00 UTC,145.44444444444446,11.555555555555555
2021-08-08 10:13:00 UTC,155,9.2
2021-08-08 10:14:00 UTC,209.33333333333334,14
2021-08-08 10:15:00 UTC,189,13.333333333333334
2021-08-08 10:16:00 UTC,209.5,9.5
2021-08-08 10:17:00 UTC,197.33333333333334,9.3333333333333339
2021-08-08 10:18:00 UTC,185.625,17.875000000000004
2021-08-08 10:19:00 UTC,240,12.333333333333334
2021-08-08 10:20:00 UTC,235.33333333333334,11.666666666666666
2021-08-08 10:21:00 UTC,148.57142857142856,12.142857142857142
2021-08-08 10:22:00 UTC,176.1,18.8
2021-08-08 10:23:00 UTC,178.66666666666669,21.666666666666668
2021-08-08 10:24:00 UTC,215.85714285714286,19.571428571428573
2021-08-08 10:25:00 UTC,216.5,11.75
2021-08-08 10:26:00 UTC,211,12.6
2021-08-08 10:27:00 UTC,220.33333333333334,12.333333333333334
2021-08-08 10:28:00 UTC,195.5,14.75
2021-08-08 10:29:00 UTC,227.625,12.875
2021-08-08 10:30:00 UTC,218.88888888888889,16.444444444444443
2021-08-08 10:31:00 UTC,215.75,21
2021-08-08 10:32:00 UTC,213.71428571428572,25.000000000000004
2021-08-08 10:33:00 UTC,252,24.333333333333332
2021-08-08 10:34:00 UTC,188.71428571428572,21.285714285714288
2021-08-08 10:35:00 UTC,218,17.714285714285712
2021-08-08 10:36:00 UTC,202.71428571428572,21.428571428571427
2021-08-08 10:37:00 UTC,185,25.5
2021-08-08 10:38:00 UTC,180.77777777777777,25.000000000000004
2021-08-08 10:39:00 UTC,167.5,20
2021-08-08 10:40:00 UTC,184,16.5
2021-08-08 10:41:00 UTC,178.66666666666669,14
2021-08-08 10:42:00 UTC,163.75000000000003,16.5
2021-08-08 10:43:00 UTC,206.25,17.75
2021-08-08 10:44:00 UTC,198.5,21
2021-08-08 10:45:00 UTC,153.33333333333331,18.666666666666668
2021-08-08 10:46:00 UTC,201.1,18.6
2021-08-08 10:47:00 UTC,145.14285714285714,18.857142857142854
2021-08-08 10:48:00 UTC,229,18.333333333333332
2021-08-08 10:49:00 UTC,179.6,15.8
2021-08-08 10:50:00 UTC,204.22222222222223,17.888888888888889
2021-08-08 10:51:00 UTC,185.25,14
2021-08-08 10:52:00 UTC,187.5,20.3
2021-08-08 10:53:00 UTC,178.33333333333331,17
2021-08-08 10:54:00 UTC,196.83333333333334,17.166666666666664
2021-08-08 10:55:00 UTC,184.14285714285717,15.285714285714285
